id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
41910399,Comfortable studio on the Copacabana Beach block,21218739,Pedro,,Copacabana,-22.96383,-43.17577,Entire home/apt,200,3,2,2021-02-21,0.16,7,270
41910780,Ap Copacabana Modernizado a 300m Copacabana Palace,85107121,Marcia,,Copacabana,-22.9642,-43.18146,Entire home/apt,657,5,0,,,2,0
41911311,CASA PARA TEMPORADA,331423402,Antonio Carlos,,Santa Cruz,-22.93219,-43.69154,Private room,600,1,0,,,1,0
41911893,Alugo vagas p/estudantes :aconchego de Vila isabel,331433996,Marcia,,Vila Isabel,-22.91854,-43.25088,Shared room,120,3,0,,,2,0
41912958,Maravilhosa vista,5973498,Suyanne,,Andaraí,-22.91968,-43.24863,Private room,200,3,0,,,3,179
41913121,APARTAMENTO EM FRENTE A PRAIA POSTO 9 DO RECREIO,331406965,Ana Lucia Da,,Recreio dos Bandeirantes,-23.02241,-43.45099,Entire home/apt,400,1,21,2021-03-15,1.61,1,180
41914266,"Barra Palace 2 quartos, flat de frente à praia",16432884,Leticia,,Barra da Tijuca,-23.01221,-43.32073,Entire home/apt,450,2,1,2021-01-10,0.41,1,221
41915700,Ipanema 400m praia 150m  Metrô Pertinho de tudo !,331576610,Geise,,Ipanema,-22.98419,-43.19436,Entire home/apt,259,2,5,2021-01-24,0.38,2,178
41915769,Apê 150 metros da praia de Copacabana.,331576675,Elian,,Copacabana,-22.96449,-43.17443,Entire home/apt,850,4,1,2020-02-22,0.08,1,363
41918979,"3 Centro Lapa (trabalho, cultura e boemia)",331635577,Sergio,,Centro,-22.9147,-43.18564,Entire home/apt,80,2,10,2021-01-29,0.84,1,311
41920665,Espaço pequeno e acessível próximo à praia e lagoa,56877712,Mirka,,Ipanema,-22.9811,-43.19892,Private room,75,3,0,,,2,180
41921451,Casa para hospedagem próximo BRT Praça Seca.,331144506,Raquel Ferreira,,Praça Seca,-22.89706,-43.36438,Private room,60,2,0,,,1,89
41922671,Sintam-se em casa com a vista pro Pão de Açúcar,329250365,Wilter Rannieire,,Botafogo,-22.95059,-43.18924,Entire home/apt,250,3,0,,,3,364
41923333,Quarto pequeno perto da praia de Ipanema e a lagoa,56877712,Mirka,,Ipanema,-22.98047,-43.19828,Private room,75,3,0,,,2,89
41923820,Quarto 2 em Ap de Luxo em frente ao Pão de Açúcar,318042617,,,Flamengo,-22.94181,-43.17142,Private room,159,2,0,,,2,90
41924154,"Excelente qto e sala-Copacabana-posto5/6
(508)",13475064,Marcelo,,Copacabana,-22.97823,-43.19204,Entire home/apt,299,3,0,,,1,364
41925075,Apartamento inteiro para Reveillon em Copacabana.,215570580,Karla,,Copacabana,-22.9724,-43.18743,Private room,2999,3,0,,,5,0
41925984,Leblon do lado da praia Moderno confortavel,12162254,Antonio Manuel,,Leblon,-22.98508,-43.22485,Entire home/apt,700,1,0,,,1,90
41926666,Vila do Didi,331709764,Diogo,,Pilares,-22.87986,-43.29907,Entire home/apt,60,1,0,,,1,90
41926679,Alugo quartos do meu apartamento no Rio Centro,331711105,Tânia,,Jacarepaguá,-22.97177,-43.41299,Private room,120,2,1,2020-02-26,0.08,3,365
41927188,Aqui você vai se sentir em casa,36489276,Ricardo,,Praça da Bandeira,-22.91433,-43.21021,Private room,230,4,0,,,1,90
41927796,Quarto amplo copacabana,37427403,Arthur,,Copacabana,-22.98132,-43.19675,Shared room,110,3,1,2020-02-24,0.08,9,365
41928239,Studio in Gávea: very green and tranquility,331718249,João Gilson,,Gávea,-22.97836,-43.23506,Entire home/apt,600,7,2,2020-12-27,0.15,1,365
41928581,Aconchego da Rê 🏠,298126651,Rejane,,Guaratiba,-22.98127,-43.58285,Entire home/apt,90,1,6,2020-10-04,0.87,1,208
41928863,Flat especial Barra. Perto da Praia Região Central,152976025,Thiago,,Barra da Tijuca,-23.00445,-43.32988,Entire home/apt,350,2,0,,,1,177
41929012,Casa aconchegante entre Gloria e Santa Teresa II,331368132,Felipe,,Santa Teresa,-22.92269,-43.18245,Shared room,100,1,1,2020-02-27,0.08,2,81
41930135,Really nice apartment in the heart of Copacabana!,11739,Eric,,Copacabana,-22.96827,-43.19002,Entire home/apt,180,3,0,,,9,0
41931459,"Omar do Rio - RP 95/202: Moderno, Internet 240mbps + Smart TV a 03 minutos andando da Praia de Copacabana, Ipanema e Arpoador e do Metrô",6000862,Omar Do Rio,,Copacabana,-22.98545,-43.19219,Entire home/apt,262,1,17,2021-01-25,1.25,59,312
41931751,APARTAMENTO PRÓXIMO À PRAIA,247750773,Christiane,,Copacabana,-22.97525,-43.19104,Entire home/apt,180,4,1,2020-02-26,0.08,2,362
41931872,"Carnaval em Santa Teresa, ao lado da Lapa",116302533,Bruno,,Centro,-22.91534,-43.1896,Shared room,66,1,0,,,2,365
41931876,Maravilhoso aconhego de Copacabana mensal 1900,320966647,Petruza,,Copacabana,-22.96811,-43.18553,Entire home/apt,84,3,0,,,4,9
41931900,Quarto no Jardim Guanabara,235250748,Carolina,,Jardim Guanabara,-22.81721,-43.19507,Private room,75,1,0,,,3,358
41932157,"Copacabana ❤️
Quadra da Praia 🌊
Te esperamos 🙏🏼",300381585,Mabe,,Copacabana,-22.97917,-43.19116,Entire home/apt,150,2,8,2020-11-02,0.61,1,140
41932488,Alugo quartos no Rio Centro,331711105,Tânia,,Jacarepaguá,-22.97385,-43.41308,Private room,95,2,0,,,3,365
41932562,⭐Melhor ponto de Ipanema/Arpoador/Copacabana⭐,331767015,,,Ipanema,-22.98463,-43.19616,Entire home/apt,156,4,8,2021-01-12,0.58,1,35
41932859,Lindo e Moderno Apartamento em Copacabana.,37093211,Ricardo,,Copacabana,-22.97397,-43.19069,Entire home/apt,162,4,5,2021-01-03,0.38,1,178
41933091,Alugo quartos para o carnaval no Rio Centro,331711105,Tânia,,Jacarepaguá,-22.97143,-43.40954,Private room,120,2,0,,,3,365
41934187,Alugo quartos para carnaval no Rio Centro,246434131,Claudette De Fatima,,Jacarepaguá,-22.97184,-43.41264,Private room,95,2,0,,,6,0
41934716,Copacabana posto 6 Carnaval ate 5 pessoas,1500426,Cristyna  Rio,,Copacabana,-22.98436,-43.19125,Entire home/apt,900,5,0,,,51,179
41935223,Ap Copa  c/ garagem e Academia perto metrô e praia,10541644,Virginia,,Copacabana,-22.975,-43.19029,Entire home/apt,300,5,1,2021-01-26,0.54,8,89
41935687,Apart-Hotel Pontal Beach Resort 405,11504031,Valdene,,Recreio dos Bandeirantes,-23.031,-43.47317,Entire home/apt,400,2,6,2021-01-09,0.47,20,88
41939482,"Taquara, Jacarepaguá, próximo de tudo.",154206879,José,,Taquara,-22.93455,-43.37824,Entire home/apt,60,30,0,,,1,365
41939492,Barra da Tijuca - Vista Mar - 2 quartos,63946886,Lfr,,Barra da Tijuca,-23.00227,-43.38134,Entire home/apt,201,2,2,2020-09-07,0.15,1,178
41940084,"1 qrto, 1 banheiro privado atrás do Rio Centro",125227457,Sam,,Jacarepaguá,-22.96463,-43.40614,Private room,170,1,0,,,1,2
41948793,TOP Room at Ipanema,287967780,Moreno,,Ipanema,-22.98416,-43.19578,Private room,115,1,0,,,1,179
41949143,COBERTURA 1 Quarto prox a Praia COPACABANA,532498,Luis,,Copacabana,-22.96515,-43.19208,Entire home/apt,400,2,1,2020-02-29,0.08,48,179
41951045,Quarto especial em ambiente familiar,329250365,Wilter Rannieire,,Botafogo,-22.95079,-43.19039,Private room,130,1,0,,,3,365
41951418,Um cantinho para chamar de seu,77322168,Diego,,Centro,-22.91564,-43.17811,Entire home/apt,141,1,0,,,9,315
41951877,"MORADA DO SOL 
Carnaval",71230858,Leonardo,,Botafogo,-22.95471,-43.18063,Private room,229,1,1,2020-01-30,0.07,1,365
41951902,Excelente Apto Freguesia - Temporada,5578872,Wagner,,Pechincha,-22.93593,-43.35292,Entire home/apt,250,3,1,2020-02-01,0.07,1,178
41953018,Apartamento Studio Praia Copacabana,299477119,,,Copacabana,-22.98349,-43.19095,Entire home/apt,170,4,0,,,1,211
41954423,"Princezinha do mar, uma espaço para reunir amigos.",332003104,Maria Norberta Magalhães,,Copacabana,-22.96744,-43.18669,Entire home/apt,800,2,1,2020-02-26,0.08,1,0
41954878,Lindo apartamento resort -Península/ Barra,332006584,Thais,,Barra da Tijuca,-22.99101,-43.35082,Entire home/apt,500,3,0,,,1,0
41955223,Enjoy it Carnaval with a personal host,212347320,Richard,,Coelho Neto,-22.82664,-43.35232,Private room,72,1,0,,,1,179
41956359,"J. APÊ  STAY(RIO CENTRO, PQ OLÍMPICO, A. JEUNESSE)",331380186,João Paulo,,Camorim,-22.97428,-43.41566,Private room,150,1,38,2021-03-07,2.73,1,362
41956511,Ao lado da Praia - Muito Charme no Leblon,182590655,Linda,,Leblon,-22.98374,-43.22069,Private room,89,2,11,2021-03-14,4.12,3,138
41957542,Quarto grande próprio p/amigos  passar férias,114159300,Aldamara,,Tijuca,-22.94157,-43.24974,Shared room,80,1,2,2021-01-03,0.15,3,365
41957714,Verano Stay -Suíte Privada - Cond. Fechado,131961694,Leonardo,,Jacarepaguá,-22.96986,-43.3886,Private room,70,2,11,2021-01-02,0.83,2,21
41958073,Zona Sul. Humaitá. 3 quartos,111973306,Juliana,,Humaitá,-22.95583,-43.19776,Entire home/apt,350,2,2,2020-02-10,0.14,4,90
41958139,Apartamento Laranjeiras zona sul RJ,106110922,Flávia,,Laranjeiras,-22.92998,-43.18969,Private room,300,2,1,2020-02-25,0.08,1,90
41958275,"Lindo apartamento, esquina com a principal da Lapa",332034625,Bruno,,Santa Teresa,-22.91458,-43.18255,Entire home/apt,210,1,0,,,2,365
41958551,"Suíte, Humaitá, Zona sul.",111973306,Juliana,,Humaitá,-22.95653,-43.19798,Private room,140,2,1,2020-03-01,0.08,4,89
41959468,Copacabana,146655146,Joaquim,,Copacabana,-22.97672,-43.19213,Entire home/apt,450,4,1,2020-02-27,0.08,1,364
41960293,"Copacabana,  Posto 5, Ap tranquilo com 2 quartos.",331969970,Tiago,,Copacabana,-22.97876,-43.1916,Entire home/apt,197,4,26,2021-03-10,2.03,1,134
41962910,Apartment with ocean view and convenient location,332144008,Martina,,Barra da Tijuca,-23.0053,-43.3494,Entire home/apt,200,3,2,2020-03-20,0.15,2,119
41962915,Apart-Hotel Villa Del Sol Residences 504,11504031,Valdene,,Recreio dos Bandeirantes,-23.03047,-43.47603,Entire home/apt,400,2,1,2021-01-02,0.37,20,88
41963149,PénareiaCopa Av.Atlântica frente mar de Copacabana,318994858,Débora E Silvia,,Copacabana,-22.97189,-43.18674,Private room,171,2,1,2020-02-25,0.08,2,365
41963162,Apto 60m2 no Arpoador a uma quadra das praias,21853137,Renata,,Centro,-22.90758,-43.17399,Entire home/apt,770,7,0,,,3,358
41963792,Lindo apto em Ipanema !,59938618,Ricardo,,Ipanema,-22.98748,-43.19455,Entire home/apt,600,2,2,2021-01-03,0.37,1,88
41969642,Hospedagem em lindo apartamento em cond no RJ 1,58465035,Viviane,,Rocha,-22.90506,-43.24983,Entire home/apt,494,3,0,,,3,364
41970176,Coworking c/ wi-fi e conforto. Ambiente tranquilo.,58465035,Viviane,,Rocha,-22.9054,-43.25168,Entire home/apt,500,2,0,,,3,362
41970213,Carnaval seguro - LGBTQI+,105443709,Leandro,,Benfica,-22.88989,-43.24308,Private room,60,1,1,2020-02-10,0.07,1,365
41971308,CHARMING APARTMENT IN IPANEMA !!!!!,7089390,Marcela,,Ipanema,-22.98545,-43.19791,Entire home/apt,233,3,10,2021-02-28,1.12,6,364
41971784,Apto na Lagoa próximo à praia de Ipanema.,332255014,Marta,,Lagoa,-22.96715,-43.20318,Entire home/apt,500,2,1,2020-02-25,0.08,1,90
41972838,no jardim oceânico esquina com a Olegário Maciel,207330762,Vitoria,,Barra da Tijuca,-23.01132,-43.30532,Private room,350,2,0,,,3,363
41973056,Gávea - Praia do Leblon e Baixo Gávea a pé,332258661,Patricia,,Gávea,-22.97726,-43.22757,Entire home/apt,357,7,1,2020-02-27,0.08,1,0
41973258,Copacabana Leme Clean 80m beach,26005554,Sérgio,,Leme,-22.96301,-43.17204,Entire home/apt,263,3,4,2021-01-30,0.31,4,46
41973611,Apartamento Lapa - Réveillon 2020,332267221,Junior,,Centro,-22.91342,-43.18655,Entire home/apt,167,4,1,2021-01-04,0.37,1,90
41974387,Ipanema -   3 qts em em frente a Pç General Osório,2903813,Lucia,,Ipanema,-22.98695,-43.19789,Entire home/apt,550,5,0,,,6,90
41975646,11- Zona Sul do lado da Lapa e praias.,290541170,CacaJorge,,Glória,-22.92017,-43.18005,Shared room,120,1,0,,,11,365
41975909,apê prático e confortável,323776718,Bruno,,Glória,-22.92062,-43.17955,Entire home/apt,100,1,4,2020-03-01,0.29,1,0
41976690,LINDO 3 QUARTOS COPACABANA.,164326786,Neiry,,Copacabana,-22.96332,-43.1773,Entire home/apt,900,3,0,,,7,365
41977805,"Lindo espaço próx a praça, comércio, metrô, praia.",55279552,Mariana,,Catete,-22.93168,-43.17755,Private room,200,2,0,,,2,365
41977993,Quarto Duplo Feminino,72865722,Josy,,Copacabana,-22.96974,-43.184,Shared room,460,5,0,,,7,327
41978897,Quarto mobiliado no Recreio dos Bandeirantes,286155083,Antonio,,Recreio dos Bandeirantes,-23.01852,-43.47047,Private room,160,2,0,,,1,365
41979045,Apartamento super acolhedor e com ótima vista.,331369688,Thiago,,Flamengo,-22.93875,-43.17476,Entire home/apt,100,3,25,2021-02-15,1.81,1,44
41979109,Copa 2 qts meia quadra do metro livre,1500426,Cristyna  Rio,,Copacabana,-22.96333,-43.17757,Entire home/apt,310,5,0,,,51,177
41979258,Charme e Aconchego em Jacarepaguá,332285375,Elen,,Taquara,-22.91882,-43.38891,Private room,60,2,0,,,1,0
41979928,Ipanema Carnaval perto de tudo ! Ar Wi-Fi tv cabo,331576610,Geise,,Ipanema,-22.98336,-43.19631,Entire home/apt,1000,4,0,,,2,173
41980746,Apartamento privado mobiliado em Copacabana,15849408,Marcelo,,Copacabana,-22.96305,-43.17691,Entire home/apt,90,1,37,2021-03-06,2.70,3,310
41982361,"Linda cobertura com vista mar, ideal para família e grupo de amigos",257601767,Raquel Grama,,Copacabana,-22.9654,-43.17657,Entire home/apt,1750,3,0,,,26,364
41982370,LINDO APARTAMENTO 3 QUARTOS EM COPACABANA,164326786,Neiry,,Copacabana,-22.96368,-43.17781,Entire home/apt,900,4,0,,,7,365
41982581,Casa em vila Isabel/RJ carnaval 7 dias,332359929,Anna Paula,,Vila Isabel,-22.91162,-43.24,Entire home/apt,67,7,1,2020-02-12,0.07,1,365
41982694,Studio roxo aconchegante /zona sul Rio de Janeiro,53188813,Therezinha,,Flamengo,-22.93591,-43.17924,Entire home/apt,350,2,1,2021-01-02,0.37,1,88
41983342,3 Bedrooms with Air High Level in Copa,91654021,Daniel,,Copacabana,-22.96313,-43.1779,Entire home/apt,599,2,0,,,198,180
41983889,Quarto aconchegante de Casal em Copacabana,65094694,Cesar Augusto,,Copacabana,-22.96463,-43.19205,Private room,199,1,1,2020-02-26,0.08,3,344
41984049,Venha para o aconchego de Vila isabel,331433996,Marcia,,Andaraí,-22.91943,-43.25175,Shared room,120,3,0,,,2,365
41984313,Suíte aconchegante de Casal em Copacabana,65094694,Cesar Augusto,,Copacabana,-22.96656,-43.19222,Private room,199,1,2,2021-01-02,0.15,3,344
41984523,Quarto inteiro mobiliado no Centro de Vila Isabel,301737257,Maria,,Vila Isabel,-22.91344,-43.24176,Private room,90,1,1,2021-01-31,0.57,1,180
41985240,QUARTO NA TIJUCA,325925808,Victória,,Tijuca,-22.93407,-43.24577,Private room,130,3,0,,,1,180
41986839,quarto suite para mulheres ou casal diaria,163048614,,,Copacabana,-22.98247,-43.19041,Entire home/apt,100,4,0,,,2,90
41987039,Very well localized 4 bedrooms at Copacabana !,91654021,Daniel,,Copacabana,-22.98313,-43.19192,Entire home/apt,586,3,0,,,198,180
41987821,Quarto Santa Teresa,211560819,Bárbara,,Laranjeiras,-22.93415,-43.1984,Private room,57,3,0,,,1,365
41989321,um sorriso alla vita,332491755,Roberto,,Copacabana,-22.96751,-43.17919,Private room,199,2,1,2020-02-24,0.08,2,365
41993122,"Lindo espaço na praça prox praia, comércio, metrô",55279552,Mariana,,Catete,-22.93177,-43.17853,Entire home/apt,300,3,1,2020-02-24,0.08,2,364
41994867,All in Rio Mediterrâneo Flat Excellent location 4 single,66039372,Vitor & Carlos,,Barra da Tijuca,-23.00413,-43.34025,Private room,153,1,1,2020-03-03,0.08,41,249
41994868,All in Rio Mediterrâneo Flat Excellent location King and Sofa 21,66039372,Vitor & Carlos,,Barra da Tijuca,-23.00485,-43.34024,Private room,204,1,0,,,41,269
41997685,Apartamento Amplo e Confortável com vista.,318023747,Marisa,,São Cristóvão,-22.89837,-43.22365,Entire home/apt,200,3,5,2020-10-05,0.38,2,364
41998934,CaviRio BR1033 Modern flat in Copacabana,66039372,Vitor & Carlos,,Copacabana,-22.96351,-43.18034,Entire home/apt,255,1,6,2021-02-12,0.45,41,275
41999475,"Apto ventilado, coração do Flamengo! Speak English",165565448,Leonardo,,Flamengo,-22.93455,-43.17819,Entire home/apt,300,1,1,2020-02-24,0.08,1,90
42000227,Sofá Maracanã,50743895,Nathália,,Maracanã,-22.91492,-43.23267,Shared room,50,1,2,2020-03-12,0.15,3,90
42000613,Quarto Triplo Maracanã,50743895,Nathália,,Maracanã,-22.91492,-43.23267,Private room,74,1,8,2021-01-29,0.61,3,90
42000656,Casa com garagem proximo metro e brt na Barrinha,148832449,Luan,,Barra da Tijuca,-23.00682,-43.29276,Entire home/apt,400,1,2,2020-02-27,0.15,1,364
42000822,Studio Santa Teresa 5,86777769,Alciete,,Catumbi,-22.92062,-43.19424,Entire home/apt,99,4,1,2020-02-25,0.08,5,224
42000833,Apartamento em Copacabana / Leme próximo a praia,332660364,Felipe,,Copacabana,-22.9622,-43.17432,Entire home/apt,120,3,5,2021-01-11,0.93,1,0
42001646,Zona Sul! Quarto amplo.,111973306,Juliana,,Humaitá,-22.95739,-43.19835,Private room,120,2,1,2020-02-25,0.08,4,89
42002038,Quarto amplo. Zona Sul.,111973306,Juliana,,Humaitá,-22.9573,-43.19956,Private room,100,2,0,,,4,89
42002829,Quarto em belo local em laranjeiras,152470615,Mauricio,,Laranjeiras,-22.93415,-43.19316,Private room,100,4,0,,,2,365
42003745,Apartamento carnaval,332749704,Nany,,Santa Teresa,-22.92108,-43.18257,Entire home/apt,500,1,0,,,1,365
42004254,Carnaval RJ - Quarto no Recreio  - Perto da Praia,233243245,Rafael,,Recreio dos Bandeirantes,-23.00218,-43.48337,Private room,551,3,0,,,1,173
42005597,Quarto próximo ao Hospital Rios D'or,109156036,Claudia Regina,,Freguesia (Jacarepaguá),-22.9391,-43.33281,Private room,70,1,7,2021-03-15,0.53,1,85
42006090,Localização excelente,329535996,Rubens,,Copacabana,-22.96847,-43.18066,Entire home/apt,200,2,2,2021-02-08,0.15,1,0
42009126,Suíte privativa em confortável ambiente familiar.,33671085,Claudio,,Laranjeiras,-22.94326,-43.19336,Private room,185,2,0,,,3,362
42010014,Suíte em Copacabana. Quadríssima  da praia.,328398627,Fabio,,Copacabana,-22.97021,-43.18467,Private room,150,2,1,2020-02-29,0.08,1,363
42010487,Itanhangá casa com vista livre,3069198,Érika,,Itanhangá,-22.9975,-43.29767,Entire home/apt,1000,5,3,2021-02-17,1.11,2,256
42010652,Sítio Vibe Nativa,332005873,Gabriel,,Guaratiba,-22.98569,-43.5641,Entire home/apt,650,2,2,2021-03-08,1.00,1,356
42011718,"Copacabana, o espaço ideal para você",3558155,Gloria,,Copacabana,-22.96496,-43.1772,Entire home/apt,400,3,3,2021-01-03,0.23,2,0
42012781,Casas flegler,332881900,Igor Flegler De Souza,,Vaz Lobo,-22.86057,-43.3232,Private room,300,1,0,,,1,363
42013208,Imóvel tranquilo e confortável na zona sul do Rio.,33671085,Claudio,,Laranjeiras,-22.94217,-43.19254,Entire home/apt,349,2,2,2020-02-26,0.14,3,363
42013847,"Studio no Leblon, próximo a praia",108450378,Murilo,,Leblon,-22.98237,-43.22092,Entire home/apt,320,3,16,2021-02-18,1.21,1,1
42014185,Apartment in the heart of Leblon. Best spot in Rio,81416558,Giovani,,Leblon,-22.9862,-43.2277,Entire home/apt,490,2,10,2021-01-31,0.76,1,130
42014237,Mensal ou diária ! Meia quadra da praia e metrô,292590334,Fred & Margareth,,Copacabana,-22.96714,-43.18087,Entire home/apt,230,30,3,2021-02-20,0.23,17,4
42014927,Quarto bem localizado,243658462,Bruno,,Copacabana,-22.98347,-43.19361,Private room,200,3,0,,,1,83
42014945,Apartamento Av Atlântica aconchegante,173357710,Silvania,,Copacabana,-22.9769,-43.19035,Entire home/apt,150,3,3,2021-01-03,0.22,1,97
42015112,APROVEITE O CARNAVAL NO RIO!,14053489,Gracinha,,Barra da Tijuca,-23.00605,-43.32982,Private room,233,6,0,,,1,365
42015258,Seja bem vindo em Copacabana,63363498,Rem,,Copacabana,-22.96361,-43.17446,Entire home/apt,220,3,0,,,3,0
42016034,Copacabana Duplex luxo com vistão para o mar,332911682,Jaqueline,,Copacabana,-22.96888,-43.18053,Entire home/apt,770,4,5,2021-02-18,0.93,1,358
42016284,Tranquilidade para a Família em Copacabana/Leme,332915233,Lia,,Leme,-22.96167,-43.174,Entire home/apt,230,3,1,2020-02-27,0.08,1,0
42016373,Vaga em studio em Copacabana uma quadra da praia,332644637,Analu,,Copacabana,-22.97091,-43.18733,Shared room,100,1,1,2020-02-25,0.08,1,365
42017591,Melhor ponto de COPACABANA,311653094,Ercia,,Copacabana,-22.97679,-43.19167,Entire home/apt,290,3,4,2021-01-11,0.31,1,212
42017797,Leblon: apartamento reformado a 2 passos do metrô,330891501,Adriana,,Leblon,-22.98354,-43.21605,Entire home/apt,175,2,13,2021-02-02,0.96,1,25
42017895,Ótimo Quarto,331462706,Marcus,,Copacabana,-22.96349,-43.17759,Private room,150,3,0,,,2,88
42018135,Quarto inteiro em Laranjeiras  vista verde  e wifi,22707491,Luciana,,Laranjeiras,-22.93229,-43.18736,Private room,230,2,0,,,1,89
42018658,Excelente Suite Privativa em Botafogo,99395236,Andréa,,Botafogo,-22.95278,-43.1883,Private room,200,2,1,2020-02-26,0.08,1,179
42020203,Prudente 5 Stars | 250m2,330044451,Dayse,,Ipanema,-22.98455,-43.20356,Entire home/apt,750,2,11,2021-02-28,0.85,4,141
42021235,Studio/kitnet no centro do Rio de Janeiro💓,102221833,Sonia Regina,,Centro,-22.91017,-43.17857,Entire home/apt,162,2,1,2020-02-24,0.08,1,5
42021243,Apto/Jeunesse/ Rio Centro/Globo/10 min. da Praia,125550486,Ana Claudia,,Jacarepaguá,-22.97057,-43.41227,Entire home/apt,200,2,0,,,1,356
42021362,Casa na Barra da Tijuca Cond. em frente á praia,333006302,Marilene,,Barra da Tijuca,-23.01149,-43.32649,Entire home/apt,350,7,0,,,1,180
42021649,"MAUI - COMPLETO, Suíte, Piscina, Garagem",333006367,Gabriel,,Recreio dos Bandeirantes,-23.02245,-43.51195,Entire home/apt,230,3,0,,,1,0
42021973,1 QUARTO MOBILIADO NO CENTRO DO RIO DE JANEIRO,333013897,Pedro,,Saúde,-22.89829,-43.18546,Private room,60,1,5,2020-08-21,0.38,1,180
